mv2;1296P;1296P;HD;Korean;1296P;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
mv3;1080P;1080P;FHD;Korean;1080P;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
mv4;关闭;關閉;OFF;Korean;Close;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
mv5;打开;打開;ON;Korean;Open;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
mv6;3分钟;3分鐘;3分;Korean;3 Mins;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
mv7;5分钟;5分鐘;5分;Korean;5 Mins;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
mv8;10分钟;10分鐘;10分;Korean;10 Mins;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
mv9;100毫秒;100毫秒;100ms;Korean;100 ms;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
mv10;200毫秒;200毫秒;200ms;Korean;200 ms;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mv11;500毫秒;500毫秒;500ms;Korean;500 ms;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mv12;低灵敏度;低靈敏度;低感度;Korean;Low;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mv13;中灵敏度;中靈敏度;中感度;Korean;Medium;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mv14;高灵敏度;高靈敏度;高感度;Korean;High;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mv15;1440P;1440P;VGA;Korean;1440P;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mv16;1296P;1296P;HD;Korean;1296P;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mv17;1080P;1080P;FHD;Korean;1080P;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp1;单拍;單拍;即時;Korean;Shot;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp2;定时2秒;定時2秒;2秒後;Korean;Delay 2s;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp3;定时5秒;定時5秒;5秒後;Korean;Delay 5s;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp4;定时10秒;定時10秒;10秒後;Korean;Delay 10s;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp5;VGA;VGA;VGA;Korean;VGA;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp6;1M;1M;1M;Korean;1M;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp7;2M;2M;2M;Korean;2M;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp8;3M;3M;3M;Korean;3M;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp9;5M;5M;5M;Korean;5M;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp10;8M;8M;8M;Korean;8M;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp11;10M;10M;10M;Korean;10M;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp12;关闭;關閉;OFF;Korean;Close;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp13;打开;打開;ON;Korean;Open;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp14;优质;優質;高画質;Korean;Good;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp15;标准;標準;ノーマル;Korean;Standard;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp16;经济;經濟;低画質;Korean;Economy;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp17;强烈;强烈;ハード;Korean;Strong;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp18;标准;標準;ノーマル;Korean;Standard;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp19;柔和;柔和;ソフト;Korean;Soft;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp20;自动;自動;オート;Korean;Auto;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp21;日光;日光;日光;Korean;Sunlight;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp22;阴天;陰天;曇り;Korean;Overcast;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp23;钨丝灯;鎢絲燈;蛍光灯;Korean;Tungsten;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp24;荧光灯;螢光燈;電球;Korean;Florescent;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp25;无特效;無特效;一般;Korean;Normal;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp26;黑白;黑白;冷白;Korean;B/W;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp27;怀旧;懷舊;暖色;Korean;Nostalgic;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp28;自动;自動;オート;Korean;Auto;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp29;100;100;100.000000;Korean;100;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp30;200;200;200;Korean;200;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp31;400;400;400;Korean;400;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp32;2秒;2秒;2秒;Korean;2s;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mp33;5秒;5秒;5秒;Korean;5s;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mst1;·屏幕保护·;·螢幕保護·;非表示設定;Korean;·SCREEN PROTECTION·;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mst2;·自动关机·;·自動關機·;自動電源OFF;Korean;·AUTOMATIC SHUTDOWN·;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mst3;·光源频率·;·光源頻率·;光源周波数;Korean;·LIGHT FREQUENCY·;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mst4;·按键声音·;·按鍵聲音·;操作音;Korean;·KEY SOUND·;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mst5;·语言设置·;·語言設定·;言語設定;Korean;·LANGUAGE SETTINGS·;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mst6;·电视制式·;·電視制式·;ビデオモード;Korean;·TELEVISION SYSTEM·;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mst7;·日期时间·;·日期時間·;日付時間;Korean;·DATE TIME·;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
mst8;·车牌号码·;·車牌號碼·;ナンバー設定;Korean;·LICENSE PLATE·;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
mst9;·格式化·;·格式化·;フォーマット;Korean;·FORMAT·;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
mst10;·默认设置·;·默認設置·;初期設定;Korean;·DEFAULT SETTING·;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
mst11;·版本号·;·版本號·;バージョン;Korean;·VERSION NUMBER·;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
mst12;·车道偏移·;·車道偏移·;車線変更提示;Korean;·Lane Deviation·;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
mst13;·前照灯提醒·;·前照燈提醒·;点灯提示;Korean;·Headlight·;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
ms1;·关闭 ;·關閉;OFF;Korean;·Close;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
ms2;·30秒 ;·30秒;30秒;Korean;·30 Seconds;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
ms3;·60秒;·60秒;60秒;Korean;·60 Seconds;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
ms4;·120秒;·120秒;120秒;Korean;·120 Seconds;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
ms5;·3分钟;·3分鐘;3分;Korean;·3 Minutes;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
ms6;·5分钟;·5分鐘;5分;Korean;·5 Minutes;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
ms7;·10分钟;·10分鐘;10分;Korean;·10 Minutes;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
ms8;·50Hz;·50Hz;50Hz;Korean;·50Hz;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
ms9;·60Hz;·60Hz;60Hz;Korean;·60Hz;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
ms10;·打开;·打開;ON;Korean;·Open;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic;
ms11;·简体中文;·简体中文;简体中文;Korean;·简体中文;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
ms12;·繁體中文;·繁體中文;繁體中文;Korean;·繁體中文;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
ms13;·日本語;·日本語;日本語;Korean;·日本語;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
ms14;·English;·English;English;Korean;·English;French;German;Italian;Dutch;Portuguese;Spanish;Swedish;Czech;Danish;Polish;Russian;Turkey;Hebrew;Thai;Hungarian;Romanian;Arabic
